Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
small_multitask_mask_45,class,SVM_HPO,Macro-Precision,0.3367976884718835,0.016698755069679112,45
small_multitask_mask_45,class,SVM_HPO,Macro-Recall,0.3304309563486226,0.01437530732514008,45
small_multitask_mask_45,class,LGBM_HPO,Accuracy,0.6760972071091765,0.013692119033860589,45
small_multitask_mask_45,class,LGBM_HPO,Macro-F1,0.28951929802835635,0.02386855260799894,45
small_multitask_mask_45,class,LGBM_HPO,Macro-Precision,0.3832341785231295,0.047944525974465045,45
small_multitask_mask_45,class,LGBM_HPO,Macro-Recall,0.28594945400871996,0.024472881792947727,45
small_multitask_mask_45,order,SVM_HPO,Accuracy,0.3670656510700036,0.005476847613544264,45
small_multitask_mask_45,order,SVM_HPO,Macro-F1,0.23554452317188337,0.012019427704143989,45
small_multitask_mask_45,order,SVM_HPO,Macro-Precision,0.2746423542167873,0.01513907694840524,45
small_multitask_mask_45,order,SVM_HPO,Macro-Recall,0.25402798703114543,0.016244018361474506,45
small_multitask_mask_45,order,LGBM_HPO,Accuracy,0.446499818643453,0.0051423456216024,45
small_multitask_mask_45,order,LGBM_HPO,Macro-F1,0.23268111997987181,0.014715303090853477,45
small_multitask_mask_45,order,LGBM_HPO,Macro-Precision,0.2779105213297275,0.015191673731592914,45
small_multitask_mask_45,order,LGBM_HPO,Macro-Recall,0.24055268225313295,0.013705650471742038,45
small_multitask_mask_45,family,SVM_HPO,Accuracy,0.31265868697859994,0.017285096202312434,45
small_multitask_mask_45,family,SVM_HPO,Macro-F1,0.17710435613341513,0.002769278991883533,45
small_multitask_mask_45,family,SVM_HPO,Macro-Precision,0.2035897457880569,0.0028613627726518285,45
small_multitask_mask_45,family,SVM_HPO,Macro-Recall,0.19952059679788983,0.0017559134937915088,45
small_multitask_mask_45,family,LGBM_HPO,Accuracy,0.3935437069278201,0.009254516374445446,45
small_multitask_mask_45,family,LGBM_HPO,Macro-F1,0.17227487038361936,0.004852177615249053,45
small_multitask_mask_45,family,LGBM_HPO,Macro-Precision,0.20228579906298785,0.0050788534986416405,45
small_multitask_mask_45,family,LGBM_HPO,Macro-Recall,0.18326894400528496,0.005974853318237679,45
small_multitask_mask_45,genus,SVM_HPO,Accuracy,0.2956111715632935,0.02298868607543101,45
small_multitask_mask_45,genus,SVM_HPO,Macro-F1,0.12472545189267925,0.0022226157255856556,45
small_multitask_mask_45,genus,SVM_HPO,Macro-Precision,0.15376424774038777,0.0038762549122664204,45
small_multitask_mask_45,genus,SVM_HPO,Macro-Recall,0.1358788481226222,0.003771139500724557,45
small_multitask_mask_45,genus,LGBM_HPO,Accuracy,0.333696046427276,0.014612431685515933,45
small_multitask_mask_45,genus,LGBM_HPO,Macro-F1,0.12467349502557813,0.00753312028985059,45
small_multitask_mask_45,genus,LGBM_HPO,Macro-Precision,0.15035258109453106,0.004895259720026935,45
small_multitask_mask_45,genus,LGBM_HPO,Macro-Recall,0.1330171610369971,0.009275034717226698,45
small_multitask_mask_45,species,SVM_HPO,Accuracy,0.30068915487849107,0.04780800747692977,45
small_multitask_mask_45,species,SVM_HPO,Macro-F1,0.11152762177924336,0.0016134596319136941,45
small_multitask_mask_45,species,SVM_HPO,Macro-Precision,0.12216509505559636,0.0042655120610611994,45
small_multitask_mask_45,species,SVM_HPO,Macro-Recall,0.1209065637657168,0.0015694898293230968,45
small_multitask_mask_45,species,LGBM_HPO,Accuracy,0.29996372869060567,0.013117984272778474,45
small_multitask_mask_45,species,LGBM_HPO,Macro-F1,0.10222027674775118,0.005018822410485399,45
small_multitask_mask_45,species,LGBM_HPO,Macro-Precision,0.1242592608835067,0.007408723838529299,45
small_multitask_mask_45,species,LGBM_HPO,Macro-Recall,0.10749527035965488,0.005852909556908689,45
small_multitask_mask_45,immunogenicity,SVM_HPO,Accuracy,0.9126436781609195,0.019908629972056037,45
small_multitask_mask_45,immunogenicity,SVM_HPO,Macro-F1,0.8270342651977813,0.023414907681362805,45
small_multitask_mask_45,immunogenicity,SVM_HPO,Macro-Precision,0.8167377880875334,0.04184526066114418,45
small_multitask_mask_45,immunogenicity,SVM_HPO,Macro-Recall,0.8443333333333333,0.012423096769056194,45
small_multitask_mask_45,immunogenicity,SVM_HPO,AUPRC,0.7329133737565364,0.08431878529439053,45
