Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
large_multitask_mask_5,class,LGBM_HPO,Macro-F1,0.3567419454506771,0.02597420663079054,5
large_multitask_mask_5,class,LGBM_HPO,Macro-Precision,0.4386114356021054,0.04506413011227803,5
large_multitask_mask_5,class,LGBM_HPO,Macro-Recall,0.35778943308895467,0.015721993853445235,5
large_multitask_mask_5,order,SVM_HPO,Accuracy,0.36343852013057676,0.0028789459315175263,5
large_multitask_mask_5,order,SVM_HPO,Macro-F1,0.2459800436916908,0.008408040181227623,5
large_multitask_mask_5,order,SVM_HPO,Macro-Precision,0.2873140910580502,0.015750871903305184,5
large_multitask_mask_5,order,SVM_HPO,Macro-Recall,0.26679144905434726,0.0033938053650841475,5
large_multitask_mask_5,order,LGBM_HPO,Accuracy,0.44178454842219805,0.005440696409140355,5
large_multitask_mask_5,order,LGBM_HPO,Macro-F1,0.24471534043487095,0.003513835840470719,5
large_multitask_mask_5,order,LGBM_HPO,Macro-Precision,0.27932770677469915,0.01191223167992213,5
large_multitask_mask_5,order,LGBM_HPO,Macro-Recall,0.26470970584737263,0.007603924915776699,5
large_multitask_mask_5,family,SVM_HPO,Accuracy,0.35074356184258254,0.005993003859941359,5
large_multitask_mask_5,family,SVM_HPO,Macro-F1,0.20613359889504732,0.005859717154621371,5
large_multitask_mask_5,family,SVM_HPO,Macro-Precision,0.23055547365361648,0.009454517732972059,5
large_multitask_mask_5,family,SVM_HPO,Macro-Recall,0.23244470084164148,0.003353757094888139,5
large_multitask_mask_5,family,LGBM_HPO,Accuracy,0.38592673195502364,0.010051800116467906,5
large_multitask_mask_5,family,LGBM_HPO,Macro-F1,0.16705334571837624,0.0032596537270850857,5
large_multitask_mask_5,family,LGBM_HPO,Macro-Precision,0.18340962104912717,0.014717961953892158,5
large_multitask_mask_5,family,LGBM_HPO,Macro-Recall,0.19195505392051462,0.005463905989760575,5
large_multitask_mask_5,genus,SVM_HPO,Accuracy,0.30830612985128764,0.008795325101909415,5
large_multitask_mask_5,genus,SVM_HPO,Macro-F1,0.15197954301647168,0.009285173427890658,5
large_multitask_mask_5,genus,SVM_HPO,Macro-Precision,0.17817972121356015,0.00764510235210198,5
large_multitask_mask_5,genus,SVM_HPO,Macro-Recall,0.16636673682657305,0.007846251071482482,5
large_multitask_mask_5,genus,LGBM_HPO,Accuracy,0.343126586869786,0.020103600232935843,5
large_multitask_mask_5,genus,LGBM_HPO,Macro-F1,0.13043367792040608,0.009099080570691701,5
large_multitask_mask_5,genus,LGBM_HPO,Macro-Precision,0.14285736122650264,0.011984566112237608,5
large_multitask_mask_5,genus,LGBM_HPO,Macro-Recall,0.14707088776602206,0.013033160071464234,5
large_multitask_mask_5,species,SVM_HPO,Accuracy,0.28545520493289805,0.015705937681981103,5
large_multitask_mask_5,species,SVM_HPO,Macro-F1,0.13229855836001594,0.0026497252755036944,5
large_multitask_mask_5,species,SVM_HPO,Macro-Precision,0.1473935026888241,0.005401641461327677,5
large_multitask_mask_5,species,SVM_HPO,Macro-Recall,0.14158708124493388,0.00040171039036704316,5
large_multitask_mask_5,species,LGBM_HPO,Accuracy,0.32063837504533915,0.011429779656575056,5
large_multitask_mask_5,species,LGBM_HPO,Macro-F1,0.11825678397358136,0.006362507203383565,5
large_multitask_mask_5,species,LGBM_HPO,Macro-Precision,0.1298556429634299,0.005814048607672621,5
large_multitask_mask_5,species,LGBM_HPO,Macro-Recall,0.12764372328100476,0.006099163694910331,5
large_multitask_mask_5,immunogenicity,SVM_HPO,Accuracy,0.9126436781609195,0.003981725994411156,5
large_multitask_mask_5,immunogenicity,SVM_HPO,Macro-F1,0.8257088455086765,0.012258402033384285,5
large_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Precision,0.8105131153009285,0.005729430481570917,5
large_multitask_mask_5,immunogenicity,SVM_HPO,Macro-Recall,0.8443333333333333,0.02302896726588791,5
large_multitask_mask_5,immunogenicity,SVM_HPO,AUPRC,0.7845428635177215,0.08642697182864831,5
large_multitask_mask_5,immunogenicity,LGBM_HPO,Accuracy,0.9103448275862069,0.0,5
large_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-F1,0.8290249433106576,0.0,5
large_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Precision,0.8033333333333333,0.0,5
large_multitask_mask_5,immunogenicity,LGBM_HPO,Macro-Recall,0.8640000000000002,1.3597399555105182e-16,5
large_multitask_mask_5,immunogenicity,LGBM_HPO,AUPRC,0.7328811320083163,0.025709892296001246,5
large_multitask_mask_5,link,SVM_HPO,Accuracy,0.94760101010101,0.031139804179642742,5
large_multitask_mask_5,link,SVM_HPO,Macro-F1,0.8805502094553538,0.048013099877512525,5
large_multitask_mask_5,link,SVM_HPO,Macro-Precision,0.8308372082301153,0.06772967446836349,5
large_multitask_mask_5,link,SVM_HPO,Macro-Recall,0.962454392643072,0.006145218837150202,5
large_multitask_mask_5,link,LGBM_HPO,Accuracy,0.9482323232323232,0.0010934664189197127,5
large_multitask_mask_5,link,LGBM_HPO,Macro-F1,0.893743060259006,0.006228004934775589,5
large_multitask_mask_5,link,LGBM_HPO,Macro-Precision,0.8782582616703571,0.009401587012657213,5
large_multitask_mask_5,link,LGBM_HPO,Macro-Recall,0.9151121962442718,0.012609395439911976,5
