Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
large_multitask_mask_35,class,LGBM_HPO,Accuracy,0.7435618425825172,0.004119628832644345,35
large_multitask_mask_35,class,LGBM_HPO,Macro-F1,0.376573902632821,0.00814825849905796,35
large_multitask_mask_35,class,LGBM_HPO,Macro-Precision,0.4862359833178562,0.023184408687258403,35
large_multitask_mask_35,class,LGBM_HPO,Macro-Recall,0.37266265935222664,0.007596623260293564,35
large_multitask_mask_35,order,SVM_HPO,Accuracy,0.4660863257163584,0.020598144163221893,35
large_multitask_mask_35,order,SVM_HPO,Macro-F1,0.27853074427954194,0.008631092252082136,35
large_multitask_mask_35,order,SVM_HPO,Macro-Precision,0.3278496638402142,0.0027455671670939684,35
large_multitask_mask_35,order,SVM_HPO,Macro-Recall,0.29719707522380684,0.011363617925022657,35
large_multitask_mask_35,order,LGBM_HPO,Accuracy,0.5281102647805586,0.020221051671768395,35
large_multitask_mask_35,order,LGBM_HPO,Macro-F1,0.30814301199483213,0.00551529957597345,35
large_multitask_mask_35,order,LGBM_HPO,Macro-Precision,0.3319541404191828,0.009829877814023376,35
large_multitask_mask_35,order,LGBM_HPO,Macro-Recall,0.32747881629401027,0.004323848833645373,35
large_multitask_mask_35,family,SVM_HPO,Accuracy,0.4631846209648169,0.007871793403776077,35
large_multitask_mask_35,family,SVM_HPO,Macro-F1,0.2463870017416756,0.004794223931708032,35
large_multitask_mask_35,family,SVM_HPO,Macro-Precision,0.26653986845242555,0.010289094917055791,35
large_multitask_mask_35,family,SVM_HPO,Macro-Recall,0.27306214898465325,0.0032713788733812438,35
large_multitask_mask_35,family,LGBM_HPO,Accuracy,0.4722524483133841,0.002878945931517505,35
large_multitask_mask_35,family,LGBM_HPO,Macro-F1,0.20599462269463095,0.006179207939356188,35
large_multitask_mask_35,family,LGBM_HPO,Macro-Precision,0.21867429301346528,0.007415922667794099,35
large_multitask_mask_35,family,LGBM_HPO,Macro-Recall,0.23099311048531926,0.0029443590119958923,35
large_multitask_mask_35,genus,SVM_HPO,Accuracy,0.44577439245556766,0.004530285091330006,35
large_multitask_mask_35,genus,SVM_HPO,Macro-F1,0.18845784489989661,0.0007473331496721105,35
large_multitask_mask_35,genus,SVM_HPO,Macro-Precision,0.21257106615744245,0.0021775474160318736,35
large_multitask_mask_35,genus,SVM_HPO,Macro-Recall,0.2063415231879542,0.0014102075097058944,35
large_multitask_mask_35,genus,LGBM_HPO,Accuracy,0.42618788538266233,0.018540990814845223,35
large_multitask_mask_35,genus,LGBM_HPO,Macro-F1,0.15954211460550174,0.0034192728081701073,35
large_multitask_mask_35,genus,LGBM_HPO,Macro-Precision,0.180504354252639,0.0028597335726848368,35
large_multitask_mask_35,genus,LGBM_HPO,Macro-Recall,0.1807891191263542,0.003868748309471456,35
large_multitask_mask_35,species,SVM_HPO,Accuracy,0.39173014145810664,0.0216810215943104,35
large_multitask_mask_35,species,SVM_HPO,Macro-F1,0.18457192863162306,0.0008073814627413328,35
large_multitask_mask_35,species,SVM_HPO,Macro-Precision,0.20122246154403015,0.0018151627051675944,35
large_multitask_mask_35,species,SVM_HPO,Macro-Recall,0.19603826859351736,0.0067683730231924005,35
large_multitask_mask_35,species,LGBM_HPO,Accuracy,0.3942691331157055,0.012705317292808861,35
large_multitask_mask_35,species,LGBM_HPO,Macro-F1,0.13197792393702493,0.007435745604792921,35
large_multitask_mask_35,species,LGBM_HPO,Macro-Precision,0.14744591368045004,0.010111572992194163,35
large_multitask_mask_35,species,LGBM_HPO,Macro-Recall,0.14599789739956157,0.003750589919521361,35
large_multitask_mask_35,immunogenicity,SVM_HPO,Accuracy,0.9333333333333335,0.03185380795528969,35
large_multitask_mask_35,immunogenicity,SVM_HPO,Macro-F1,0.8703633462507391,0.0650786250407518,35
large_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Precision,0.8438081096063991,0.055469314618810626,35
large_multitask_mask_35,immunogenicity,SVM_HPO,Macro-Recall,0.9053333333333334,0.07909698687897868,35
large_multitask_mask_35,immunogenicity,SVM_HPO,AUPRC,0.8441903376529402,0.0036259797661146887,35
large_multitask_mask_35,immunogenicity,LGBM_HPO,Accuracy,0.9563218390804598,0.00398172599441122,35
large_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-F1,0.9166823648439698,0.00770835925372404,35
large_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Precision,0.8840499399590308,0.007948982060049853,35
large_multitask_mask_35,immunogenicity,LGBM_HPO,Macro-Recall,0.9606666666666667,0.013428824718989136,35
large_multitask_mask_35,immunogenicity,LGBM_HPO,AUPRC,0.8372362955808743,0.025689454604689722,35
large_multitask_mask_35,link,SVM_HPO,Accuracy,0.9829545454545454,0.0,35
large_multitask_mask_35,link,SVM_HPO,Macro-F1,0.9323660056418678,0.0,35
large_multitask_mask_35,link,SVM_HPO,Macro-Precision,0.8998478403707163,0.0,35
large_multitask_mask_35,link,SVM_HPO,Macro-Recall,0.9810007262837451,0.0,35
large_multitask_mask_35,link,LGBM_HPO,Accuracy,0.9829545454545454,0.0018939393939393923,35
large_multitask_mask_35,link,LGBM_HPO,Macro-F1,0.9369999443456961,0.00479620246531592,35
large_multitask_mask_35,link,LGBM_HPO,Macro-Precision,0.9064332784382557,0.006063227641313988,35
large_multitask_mask_35,link,LGBM_HPO,Macro-Recall,0.9810007262837451,0.0031446540880503693,35
